,A1-A0SQ,A2-A04N,A2-A04Q,A2-A04T,A2-A0CM,A2-A0CS,A2-A0EU,A2-A0EX,A2-A0T6,A7-A0CH,A7-A0DA,A8-A08O,A8-A08P,AC-A2FB,AN-A0FV,AO-A0JM,AO-A1KR,AR-A1AQ,AR-A24Q,AR-A24Z,AR-A250,B6-A0IO,B6-A0RG,B6-A0RH,B6-A0RN,B6-A0RO,B6-A0RU,B6-A0RV,B6-A0X1,BH-A0B7,BH-A0BT,BH-A0DP,BH-A0DT,BH-A0GY,BH-A0RX,BH-A18M,BH-A1EO,BH-A1EY,BH-A1FH,BH-A1FL,BH-A1FM,C8-A12Z,C8-A134,C8-A137,C8-A1HG,C8-A1HL,C8-A274,C8-A278,C8-A27A,C8-A3M7,D8-A143,D8-A145,D8-A1JF,D8-A1JL,D8-A1JS,D8-A1X6,D8-A1X9,D8-A1XB,D8-A1XG,D8-A1XT,D8-A27H,E2-A14N,E2-A14Q,E2-A14X,E2-A156,E2-A1BD,E2-A1IU,E2-A1LK,E9-A1N5,E9-A1NA,E9-A1R7,E9-A1RB,E9-A1RE,E9-A1RI,EW-A1P3,EW-A2FW,GM-A2D9
E2-A1LK,0.010648416140062563,0.010523025365705912,0.012353532089380628,0.01676844810108076,0.0157302737453628,0.010341584713370693,0.010323898995096,0.010413889667091277,0.010223787339419083,0.010215700265618438,0.014954312757630563,0.010403370625313286,0.01279307638588146,0.010684241470444968,0.011577290176056397,0.01100028539916044,0.0150451423199136,0.015700994274925828,0.013487512716870272,0.01050679090753525,0.010845759857294256,0.010600148997466023,0.010851329404116499,0.011365985196579897,0.010306874969446074,0.010290546380804722,0.015775323655963264,0.01056660739692503,0.015963513628026574,0.011586614410727322,0.010884549458639647,0.010298950605370852,0.010223893184546293,0.011175082556534518,0.012278801788155314,0.010147410749411577,0.010601835727612493,0.011028431370483838,0.010799376880003632,0.01037114636253009,0.010556943470388824,0.01183266900088079,0.0161131326320971,0.011957147806968072,0.012134462357325466,0.010757688873237026,0.010433188950565848,0.014095310093177858,0.011778802663735793,0.010418425157892042,0.014215274054882644,0.010143757052434444,0.012438479865461007,0.016762750765632724,0.010272708232750156,0.01063798276522233,0.01067933513452993,0.01033946171876694,0.010258554424280851,0.012922706533192165,0.014675431848853315,0.015220657070561153,0.01015305875059651,0.0145941127907849,0.010105075828273807,0.01019072569655595,0.010162559879350459,0.583330901185398,0.01021777498143883,0.011383221332820787,0.010585160477952056,0.01198422003663498,0.010690751782839958,0.010193996676808988,0.010358789729865214,0.010937708896638757,0.010159139368087107
E9-A1N5,0.013604912434672845,0.014035179199508254,0.012370518470661344,0.010045629454873724,0.010446202253554103,0.014085709969198635,0.013550576465299653,0.012936966017157383,0.0140640563547748,0.014561869716752447,0.01068298478685524,0.0134577732159128,0.012104588356766768,0.013486619611691557,0.01115907231227541,0.0117270432265307,0.010646694067609985,0.010416699592104589,0.010586256577331045,0.013329335489771605,0.012538739538941353,0.012570596889618226,0.01214177840440422,0.01181159863956385,0.0135692612996028,0.012607657418379655,0.010460894413851264,0.013301310000979597,0.01016705747847282,0.01226470358591881,0.012352617825791841,0.014032210947726597,0.014655268848343192,0.012016088195145012,0.012573421117817531,0.013814932798110947,0.012667685301005229,0.01213850766478141,0.012950066877165857,0.013486918760050303,0.013204441408178981,0.01125500960995353,0.010233877731664832,0.011425009276939485,0.011580125080070515,0.012622773792059883,0.012743470828549777,0.010927577499343153,0.01176034228083274,0.013190776992198415,0.010478587348298252,0.01431397137654371,0.011301214656454728,0.010371787420704836,0.013753475349095386,0.01390091343394029,0.01362791235385221,0.014263115209334324,0.014161932121134625,0.011159316623566671,0.01058659189472495,0.01086977770882824,0.014718844256062581,0.01115287531863748,0.014617158986863839,0.014771683871845652,0.013724379185071009,0.01021777498143883,0.5636322426576134,0.012917047559982117,0.012353554198408126,0.012484864855267973,0.012791681359308834,0.01386092160866353,0.013617435404028572,0.013165273947977733,0.013853708010580102
E9-A1NA,0.011885198584445814,0.011721802517556165,0.01146242151588032,0.01140110640093859,0.011687643814497758,0.01199387153476612,0.011673913428470163,0.011795516488377962,0.01167505835499891,0.012234612152887351,0.012670051908390153,0.01205201865978562,0.013409804922613419,0.011501221328821174,0.01355206693070565,0.013216706011055193,0.01124613684227263,0.011379465321769151,0.011176609514839453,0.013721226831501006,0.01287095744018921,0.012010647097626049,0.012535197698414609,0.011920824684522588,0.011565495031271219,0.011525716321466964,0.011054471993281094,0.011557188099027393,0.011489862236994405,0.011738925867517822,0.011682670564201105,0.011792281148169461,0.011889138857759255,0.011743169470220645,0.011499426929473484,0.011890769455063111,0.011629585039279557,0.011531826298357117,0.011556666856294206,0.01170655004224416,0.013107854868636021,0.011929717750290766,0.011447076297714555,0.012497984033471935,0.011549816775110126,0.013638379007508538,0.011637313552583153,0.01200539203826782,0.012942544074434634,0.011449731631448062,0.01118132585692607,0.01157642749033612,0.011810871483232305,0.011393655804673712,0.011761894275335756,0.012064954248022773,0.013910871369643647,0.012224581227423419,0.012653572928704825,0.013021350137455496,0.011793942693011487,0.011129943028483361,0.011811320529703174,0.011102918736049898,0.011778714911698445,0.011808374385180485,0.01156610229257835,0.011383221332820787,0.012917047559982117,0.5793010621022905,0.013055638678814076,0.013063702014985851,0.01199963982826061,0.01183445948520138,0.011590126684348648,0.012044311192006281,0.011753938495026643
E9-A1R7,0.01245466524139743,0.012196347450383449,0.01129177256128678,0.010449180106304549,0.010934375379965172,0.012439231554371441,0.012139123424434165,0.012504883801553637,0.012343220148338635,0.012839196885173407,0.01175374709313545,0.013195983753912677,0.01170263802448214,0.011666707560421189,0.012104624066397875,0.011747019197815322,0.010606589739204069,0.010626439508920754,0.011292478009947239,0.014333329914327841,0.012538022698026471,0.013316972587751486,0.012828109321936693,0.01161665854568096,0.012003472096573873,0.01254867875576697,0.01067252535849603,0.012169661335445756,0.01051852989790793,0.011687186437193728,0.01203576023365992,0.011968839597033707,0.012638522456001427,0.012704537817590598,0.011341928655924106,0.013289859243472191,0.011942393411852496,0.012278521488679056,0.011600069205564105,0.013623823338119095,0.013257059613724068,0.01301275215839059,0.011064493457123115,0.01265847573857679,0.01176455154875145,0.013017302643584371,0.014113112662500118,0.011547706947075503,0.0130217895477178,0.01178556171096071,0.010731333720689256,0.012202084181536631,0.012618372954741336,0.010579755074075967,0.012201340276721786,0.012608002730991726,0.013014732227653994,0.012880130611102807,0.01312470267446286,0.012612944960010997,0.011396584598141406,0.010663016722574421,0.012164132546093376,0.011024312907617434,0.01260196210576798,0.012169263908095331,0.012876834139433552,0.010585160477952056,0.012353554198408126,0.013055638678814076,0.5751960482354561,0.01187106329979713,0.013051607340684775,0.012206545181083493,0.011898840374308758,0.01302639116189164,0.012909884868314256
E9-A1RB,0.011628918501192886,0.01132925403877915,0.01173740255704657,0.013309426003764608,0.01313431830677481,0.011968273931431947,0.011854383462054675,0.011396934433231993,0.011326422154946409,0.012095585528753176,0.011740410795490833,0.01121624122452847,0.012521914178527107,0.011320720944934538,0.012058269147271965,0.012305109866688802,0.012445085661866874,0.01261658445324271,0.011994200328451533,0.01364015477302893,0.011886199101298886,0.011256429194392983,0.011394926305930645,0.01210954665459173,0.011248301702201377,0.011761956769010802,0.01247753702188033,0.011633774473813089,0.012941653544528541,0.011884713573346011,0.011469549564964758,0.011341058778595554,0.011462796973341079,0.01241599600030462,0.01165154959811968,0.011167879969476872,0.011183272581570156,0.011341026618461406,0.011148841419911699,0.011191701119826633,0.012981884111565221,0.012661916052649805,0.012089987282598712,0.013091194433204572,0.012853044348945526,0.013457350891034094,0.012103996023061659,0.012754917670834018,0.013189278491317864,0.011221721204820411,0.013103332057781929,0.011274604070183773,0.01177971274877988,0.011957480873036625,0.012212311012928533,0.012502047362636905,0.012568982791202735,0.011330652985394436,0.012112222595471744,0.01267189157010739,0.011286559413016562,0.014283905079196812,0.012257366353459094,0.011735988583995001,0.012291089042107598,0.012153013394329788,0.011294555325404864,0.01198422003663498,0.012484864855267973,0.013063702014985851,0.01187106329979713,0.5761489877830063,0.011502747897431553,0.011356597105819235,0.011390961640693843,0.011997979791784586,0.011572414556360825
E9-A1RE,0.013578058246439794,0.012455548287131885,0.011343112957184431,0.010379741011443608,0.010904900690151561,0.012806590378371646,0.013093861485827897,0.012254588751484788,0.012328709166052268,0.012598544576308997,0.010678652635134546,0.013732621457550484,0.011329477213931783,0.011882598798978013,0.011319772284789264,0.01209976128223561,0.010610900670219662,0.010521770144252159,0.010758271743548903,0.013300364164301394,0.012903411987048537,0.013636724735728337,0.012714797837585237,0.01156291607934283,0.012246142311149618,0.012550151164432376,0.010709765524531824,0.012353224577426065,0.010239532894843747,0.011631362236887492,0.01215420640772135,0.01216902603641639,0.012915146196350216,0.012203906740007403,0.01142841526779451,0.012395081541967917,0.012819829361952953,0.011534423374643527,0.01178542139241493,0.01261327012070777,0.013106304585304627,0.011574557120388337,0.010385630731256831,0.011482172659380296,0.01270299618581687,0.012758472259556727,0.012483432346194631,0.011688386930163013,0.012967540677497304,0.011956906500174301,0.010888917278797818,0.012211043097135974,0.011411719778229794,0.010446190179976245,0.012396642945128978,0.014014946567569518,0.013555113046231644,0.012770911832612374,0.012666192086702277,0.011260113563143322,0.010734566155290533,0.010579179263806223,0.012501992068313768,0.011480100160767018,0.013234475295362261,0.0129270511205066,0.012495944132082007,0.010690751782839958,0.012791681359308834,0.01199963982826061,0.013051607340684775,0.011502747897431553,0.5781495807452114,0.013563080669155505,0.012243664072952984,0.013650755979096473,0.012768779019764257
E9-A1RI,0.01319305183319354,0.013903061993074277,0.012223612222040915,0.009979324938226092,0.010480421061929016,0.014131776331748724,0.013746720825480334,0.013692514204690042,0.0144888017844771,0.01438027522839819,0.010707044809478686,0.013967855026971052,0.011148732241749908,0.013368493543973632,0.011058818533507077,0.011749317476436068,0.010375863478888216,0.010426121576179788,0.011289467696775045,0.012282384004393895,0.013113688554098623,0.013509335708334744,0.012139420164328726,0.011940342317015736,0.01375139365843561,0.014352545076758198,0.010442271226216118,0.013004156891675354,0.009961838116914899,0.01214867184886273,0.012431381187541321,0.013741448203856749,0.014500241301551215,0.012233947653872146,0.012416249626851648,0.014224976954138938,0.014497756852611577,0.012705108346335172,0.013412594121343758,0.013288702777908182,0.01413780439979609,0.011226128974145013,0.010309917597302539,0.01129729141507404,0.011140541655744015,0.01176735092626068,0.013423483744319703,0.010854190626632312,0.011549960907565465,0.013196573839218465,0.010276335110706868,0.013998552711904696,0.011590665564127486,0.010190295837775974,0.01289578185219281,0.012976809048965327,0.013310573284215102,0.014795057209390646,0.01364431149441787,0.011511534206806276,0.010913111674078508,0.010624523166674602,0.013159570461383862,0.011179892141744384,0.013631895414667248,0.013745669706156458,0.013804582316221288,0.010193996676808988,0.01386092160866353,0.01183445948520138,0.012206545181083493,0.011356597105819235,0.013563080669155505,0.5649867866568272,0.013689283502925323,0.012370499737223373,0.012885846628054348
EW-A1P3,0.012736131592413952,0.0146841056043381,0.013679008130862718,0.010121222331209725,0.010499117546249936,0.014589743371809835,0.01487390084886838,0.013918920659375989,0.014106255477972491,0.014099323596240564,0.010639135697367975,0.012890662126099482,0.011253340600881893,0.014615968047235736,0.011075284116732035,0.012973734872801988,0.010824399456760371,0.010558292954200814,0.010801879669422152,0.011692987360174635,0.01252848893131232,0.013339398781571653,0.013104208834215128,0.013572199150108951,0.015290465893336158,0.012702895717625562,0.010536369908524953,0.013830175480964943,0.010069469725744707,0.011878493380162902,0.014682625132413953,0.015023041072170347,0.014275962979728156,0.012166977374507466,0.014100915287817296,0.01327668770946757,0.013216755365479137,0.012125741206394279,0.013801142789970772,0.013790547094838713,0.01167528023092923,0.011266745648113374,0.01035588069132067,0.011399082407678673,0.011250060079675904,0.012336221083276425,0.012856203333336758,0.010863187528157786,0.011310791590554283,0.014794233258322673,0.010430868155802048,0.01380743237070568,0.011191322579979492,0.010235522006457469,0.014073101219769218,0.013641358822208238,0.011724941354927722,0.013237246771644782,0.013474516761516588,0.010830619111586986,0.010671012857246615,0.010919474948862093,0.013836735313033921,0.011813216235204146,0.013444802819134787,0.01470550874441055,0.014533204712031442,0.010358789729865214,0.013617435404028572,0.011590126684348648,0.011898840374308758,0.011390961640693843,0.012243664072952984,0.013689283502925323,0.5610159583406671,0.012872951153445455,0.014077284128873283
EW-A2FW,0.01590387447145567,0.012281556739308253,0.011422014226763321,0.010417135601391295,0.01103314393037099,0.012973926170040116,0.012727820702412587,0.012040357282653593,0.012168005257550185,0.012729360373102103,0.010596532999991581,0.012185019708587813,0.01167213804049463,0.011886939129421278,0.011510548524308644,0.011837018316924339,0.010756752344217664,0.010946313307900659,0.010721805884305467,0.013991221438675608,0.012025953459033917,0.013315434870394155,0.012867790589859204,0.011714502825269354,0.012238053887555486,0.013246706034282478,0.010588361754353705,0.012423767081294921,0.010309169239437324,0.011451398762700647,0.013070363530627049,0.012187442567789187,0.012454121580709965,0.01183733185766277,0.011511363228223017,0.012936821109264526,0.011956916849630132,0.011496235853753384,0.011689189978722666,0.015047018226677745,0.012478406337657996,0.011494404777864915,0.01045686031050222,0.011373995512482978,0.013165051726279723,0.01390401246326475,0.01231211172706016,0.011413142442417751,0.013012326039949684,0.012075853280927376,0.010546963681387193,0.012218854592880014,0.011819406070561974,0.0104147898078754,0.014363743449496475,0.014078720710429161,0.01351455831284893,0.012230013272038025,0.013411405860286694,0.011096183426203762,0.010600366239706685,0.010674722859684918,0.013632965225985817,0.010974880248073275,0.013474746419678447,0.013605572835498785,0.012585741164128247,0.010937708896638757,0.013165273947977733,0.012044311192006281,0.01302639116189164,0.011997979791784586,0.013650755979096473,0.012370499737223373,0.012872951153445455,0.570863063870335,0.013475663994638202
GM-A2D9,0.014267609265552896,0.013615746319347668,0.011787046650909162,0.009941430573054024,0.010277368329868843,0.014207913432285887,0.012915250009186748,0.012912672264950058,0.013226777249324945,0.013898003004893519,0.01058252839735785,0.01249317877706017,0.011012773615444081,0.0126357399509782,0.011349183783601976,0.012142577461865253,0.010813049617771898,0.010183595126846714,0.010566019641247952,0.012344176545158642,0.011679650076919948,0.014221876191289428,0.012319364958718191,0.01308446716271313,0.013431880680534596,0.01377469823491796,0.010945701820562845,0.013029142130112789,0.00992392807276758,0.012136578672321582,0.013293263726835956,0.013229772723441805,0.013933994949188316,0.012469153904876882,0.012021725821610471,0.013398221058314525,0.012272910763082186,0.011874663671235013,0.01230368025755627,0.013213954942064971,0.011950538345358315,0.01178721161461476,0.010163170260641482,0.01129299398769501,0.011176773877811996,0.01349610757492799,0.013547065823022415,0.010888424265023712,0.011354129916432623,0.013408283257864114,0.010251800810718421,0.013109671321970457,0.011078584118663005,0.010105714660877237,0.014945029512259934,0.013295094866504428,0.012007858787642475,0.013400439853298248,0.013602169766015788,0.010862494226370338,0.010598938710977992,0.0104418088511184,0.015431520715676793,0.011010300334419541,0.013810882788533122,0.014867096483336412,0.013340119169586752,0.010159139368087107,0.013853708010580102,0.011753938495026643,0.012909884868314256,0.011572414556360825,0.012768779019764257,0.012885846628054348,0.014077284128873283,0.013475663994638202,0.5719997353435247
